# units: molT2
t_seconds,value
1.510581e+06,3.126629e-14
1.513788e+06,3.095232e-14
1.516996e+06,3.064150e-14
1.520203e+06,3.033381e-14
1.523410e+06,3.002920e-14
1.526617e+06,2.972765e-14
1.529824e+06,2.942913e-14
1.533031e+06,2.913361e-14
1.536239e+06,2.884105e-14
1.539446e+06,2.855143e-14
1.542653e+06,2.826472e-14
1.545860e+06,2.798089e-14
1.549067e+06,2.769992e-14
1.552275e+06,2.742176e-14
1.555482e+06,2.714639e-14
1.558689e+06,2.687379e-14
1.561896e+06,2.660393e-14
1.565103e+06,2.633678e-14
1.568310e+06,2.607231e-14
1.571518e+06,2.581049e-14
1.574725e+06,2.555131e-14
1.577932e+06,2.529473e-14
1.581139e+06,2.504072e-14
1.584346e+06,2.478927e-14
1.587553e+06,2.454034e-14
1.590761e+06,2.429391e-14
1.593968e+06,2.404995e-14
1.597175e+06,2.380844e-14
1.600382e+06,2.356936e-14
1.603589e+06,2.333268e-14
1.606797e+06,2.309838e-14
