# units: molT2
t_seconds,value
4.028628e+05,2.371424e-13
4.043331e+05,2.347935e-13
4.058034e+05,2.324679e-13
4.072737e+05,2.301653e-13
4.087440e+05,2.278855e-13
4.102143e+05,2.256283e-13
4.116846e+05,2.233934e-13
4.131549e+05,2.211807e-13
4.146252e+05,2.189899e-13
4.160955e+05,2.168208e-13
4.175658e+05,2.146732e-13
4.190361e+05,2.125469e-13
4.205064e+05,2.104416e-13
4.219767e+05,2.083572e-13
4.234470e+05,2.062934e-13
4.249173e+05,2.042501e-13
4.263876e+05,2.022270e-13
4.278579e+05,2.002239e-13
4.293282e+05,1.982407e-13
4.307985e+05,1.962771e-13
4.322688e+05,1.943330e-13
4.337391e+05,1.924081e-13
4.352094e+05,1.905023e-13
4.366797e+05,1.886154e-13
4.381500e+05,1.867472e-13
4.396203e+05,1.848974e-13
4.410906e+05,1.830660e-13
4.425609e+05,1.812527e-13
4.440313e+05,1.794574e-13
4.455016e+05,1.776799e-13
4.469719e+05,1.759200e-13
4.484422e+05,1.741775e-13
4.499125e+05,1.724523e-13
4.513828e+05,1.707441e-13
4.528531e+05,1.690529e-13
4.543234e+05,1.673784e-13
4.557937e+05,1.657206e-13
4.572640e+05,1.640791e-13
4.587343e+05,1.624539e-13
4.602046e+05,1.608448e-13
4.616749e+05,1.592516e-13
4.631452e+05,1.576742e-13
4.646155e+05,1.561125e-13
4.660858e+05,1.545662e-13
4.675561e+05,1.530352e-13
4.690264e+05,1.515194e-13
4.704967e+05,1.500186e-13
4.719670e+05,1.485327e-13
4.734373e+05,1.470614e-13
4.749076e+05,1.456048e-13
4.763779e+05,1.441626e-13
4.778482e+05,1.427346e-13
4.793185e+05,1.413209e-13
4.807888e+05,1.399211e-13
4.822591e+05,1.385352e-13
4.837294e+05,1.371630e-13
4.851997e+05,1.358044e-13
4.866700e+05,1.344592e-13
4.881403e+05,1.331274e-13
4.896106e+05,1.318088e-13
4.910809e+05,1.305032e-13
4.925512e+05,1.292106e-13
4.940215e+05,1.279308e-13
4.954918e+05,1.266636e-13
4.969621e+05,1.254090e-13
4.984324e+05,1.241668e-13
