# units: molT2/s
t_seconds,value
2.921127e+05,1.465475e-19
2.925480e+05,1.458184e-19
2.929834e+05,1.450929e-19
2.934187e+05,1.443710e-19
2.938540e+05,1.436528e-19
2.942894e+05,1.429381e-19
2.947247e+05,1.422269e-19
2.951601e+05,1.415193e-19
2.955954e+05,1.408152e-19
2.960307e+05,1.401146e-19
2.964661e+05,1.394175e-19
2.969014e+05,1.387239e-19
2.973367e+05,1.380337e-19
2.977721e+05,1.373469e-19
2.982074e+05,1.366636e-19
2.986428e+05,1.359837e-19
2.990781e+05,1.353071e-19
2.995134e+05,1.346339e-19
2.999488e+05,1.339641e-19
3.003841e+05,1.332976e-19
3.008195e+05,1.326344e-19
3.012548e+05,1.319745e-19
3.016901e+05,1.313179e-19
3.021255e+05,1.306646e-19
3.025608e+05,1.300145e-19
3.029962e+05,1.293676e-19
3.034315e+05,1.287240e-19
3.038668e+05,1.280836e-19
3.043022e+05,1.274463e-19
3.047375e+05,1.268123e-19
3.051729e+05,1.261813e-19
3.056082e+05,1.255535e-19
3.060435e+05,1.249289e-19
3.064789e+05,1.243073e-19
3.069142e+05,1.236889e-19
3.073496e+05,1.230735e-19
3.077849e+05,1.224612e-19
3.082202e+05,1.218519e-19
3.086556e+05,1.212457e-19
3.090909e+05,1.206424e-19
3.095263e+05,1.200422e-19
3.099616e+05,1.194450e-19
3.103969e+05,1.188507e-19
3.108323e+05,1.182594e-19
3.112676e+05,1.176710e-19
3.117029e+05,1.170856e-19
3.121383e+05,1.165031e-19
3.125736e+05,1.159234e-19
3.130090e+05,1.153467e-19
3.134443e+05,1.147728e-19
3.138796e+05,1.142018e-19
3.143150e+05,1.136336e-19
3.147503e+05,1.130682e-19
3.151857e+05,1.125057e-19
3.156210e+05,1.119460e-19
3.160563e+05,1.113890e-19
3.164917e+05,1.108348e-19
3.169270e+05,1.102834e-19
3.173624e+05,1.097347e-19
3.177977e+05,1.091887e-19
3.182330e+05,1.086455e-19
3.186684e+05,1.081050e-19
3.191037e+05,1.075671e-19
3.195391e+05,1.070320e-19
3.199744e+05,1.064994e-19
3.204097e+05,1.059696e-19
3.208451e+05,1.054424e-19
3.212804e+05,1.049178e-19
3.217158e+05,1.043958e-19
3.221511e+05,1.038764e-19
3.225864e+05,1.033596e-19
3.230218e+05,1.028453e-19
3.234571e+05,1.023336e-19
3.238924e+05,1.018245e-19
3.243278e+05,1.013179e-19
3.247631e+05,1.008138e-19
3.251985e+05,1.003123e-19
3.256338e+05,9.981318e-20
3.260691e+05,9.931658e-20
3.265045e+05,9.882246e-20
3.269398e+05,9.833080e-20
3.273752e+05,9.784158e-20
3.278105e+05,9.735479e-20
3.282458e+05,9.687043e-20
3.286812e+05,9.638847e-20
3.291165e+05,9.590892e-20
3.295519e+05,9.543175e-20
3.299872e+05,9.495695e-20
3.304225e+05,9.448452e-20
3.308579e+05,9.401444e-20
